"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",82.263,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",76.223,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",70.39,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",53.756,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",16.287,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",58.022,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",71.952,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",21.687,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",62.853,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",58.022,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",21.687,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",84.825,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",66.598,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",5.34,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",58.022,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",21.687,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",80.753,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",86.195,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",86.915,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",66.598,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",5.34,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",58.022,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",2.566,"Unreliable",,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",40.648,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",78.575,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",82.532,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",84.932,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",87.398,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",88.263,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",85.26,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",81.684,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",51.152,,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",5.34,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",56.387,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",72.507,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",32.617,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",59.545,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",56.387,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",32.617,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",89.344,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",54.245,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",4.555,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",56.387,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",32.617,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",86.205,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",91.213,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",89.725,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",54.245,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",4.555,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",56.387,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",10.489,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",53.125,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",82.897,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",88.881,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",91.259,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",91.169,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",89.546,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",89.927,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",75.732,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",32.695,,,,"Repository: Eurostat special tabulation"
"Slovenia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",4.555,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",62.389,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",77.408,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",44.79,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",65.232,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",62.389,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",44.79,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",86.709,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",78.022,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",13.715,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",62.389,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",44.79,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",83.013,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",88.613,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",88.775,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",78.022,,,,"Repository: Eurostat special tabulation"
"Sweden","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",13.715,,,,"Repository: Eurostat special tabulation"
